E1_C01_X,E1_C01_Y,E1_C02_X,E1_C02_Y,E1_C03_X,E1_C03_Y,E1_C04_X,E1_C04_Y,E1_C05_X,E1_C05_Y,MEAN_X,MEAN_Y
0.000693716048013156,18.7178831413915,0.000661790991699078,18.6237358513573,0.000656306311196135,18.8110898118265,0.000598681174294655,18.2496919668761,0.00068317244136617,17.9709640542301,0.00500722089213617,28.015854418369
0.000695635439526276,18.8009990600269,0.000667959930517727,18.6740049378606,0.000657590897792866,18.8851466017126,0.000607114004405801,18.3020834270681,0.000682631777430733,18.0125018138229,0.00502507178847467,27.9803834810227
0.000697013668684254,18.865976544944,0.000672276983819788,18.7239165553043,0.000659930550514832,18.9392036237912,0.000610166861580998,18.3602072862123,0.000679646068293897,18.0598780353328,0.0050428411485614,27.9424136532466
0.000695818470358487,18.909695963808,0.000680644174834692,18.7850884481247,0.000659582492811629,19.0329054184196,0.000614137049747612,18.4309957476931,0.000683839209971789,18.1418839126405,0.0050606044218669,27.9042572802342
0.00069756370528851,18.9874639412979,0.00069075572196814,18.8161435726756,0.000659829666655806,19.1192458794425,0.00062024124955312,18.4925412713283,0.000683682496904281,18.0945968279538,0.00507873607897114,27.8773909865322
0.000693917085149725,19.1160819258458,0.000699400981908471,18.8610506232851,0.000660323908411441,19.1846553196114,0.000626936621565144,18.5697286897791,0.000686266293131573,18.1953660065369,0.00509747060566421,27.8690011988408
0.000690900256115044,19.221035270825,0.000711443586496882,18.9137326259405,0.00065952216809141,19.2431025346233,0.000631902480171321,18.6137659561491,0.000688839723027363,18.2507199737196,0.00511573751707168,27.8462801249223
0.000691308505592585,19.3000511012489,0.000716502007173099,18.9539032115107,0.000660505174317342,19.3517043779953,0.000635348755820487,18.6565145436849,0.000692390759579848,18.2971156901747,0.00513337518790704,27.804274337646
0.000690120161531522,19.421583063779,0.000719332121739798,18.9954589896867,0.000660732136947238,19.422435264144,0.000639137443188027,18.703262479327,0.000695562162224223,18.3442245012151,0.00515161158806166,27.7806181670548
0.000690863039405007,19.5018021809606,0.000722893656193665,19.0510454284512,0.000662142766812702,19.4881107766119,0.000645164140826225,18.7443224532179,0.000699347972620088,18.3859405344542,0.00516969764292582,27.7523542741394
0.000691188341297324,19.6237352390766,0.000730832848974583,19.086881701674,0.00066151533320253,19.52997281832,0.000648943682672731,18.7860489851265,0.000701273004930191,18.4865760078025,0.0051877266036207,27.722340581962
0.000693253846524905,19.6847017681346,0.000734630372918855,19.1762489665686,0.000662260977944406,19.5839411496322,0.000651713966689052,18.8340855996028,0.000702440378081648,18.5523589832951,0.00520577317805515,27.692866708629
0.00069522356628045,19.7279309590603,0.000738094264355981,19.2312545181113,0.000660708446421779,19.6501044613149,0.00065856695769601,18.8644362080092,0.000702582428041553,18.6123034968706,0.00522324071412018,27.6456466989656
0.00070215236014181,19.7951813189642,0.000744264456941358,19.3061889697255,0.000662270027447183,19.7080638771121,0.00065990895815983,18.9087400975863,0.000700813641037485,18.6656518855322,0.00524057257118696,27.5942684536356
0.000704114386668931,19.8604707671148,0.000745134604883367,19.3609264194735,0.000661901670348046,19.8084618245984,0.00066412628734641,18.9581542652992,0.000702778609866892,18.718019769139,0.00525885831679717,27.5721246028289
0.000704910693699663,19.8118490688675,0.00074669322768606,19.4078442335432,0.000660768648031897,19.873250429403,0.000668814745968107,19.0260987459044,0.000704364108025916,18.8228892415875,0.00527749275566098,27.5606673633813
0.000707520478036649,19.899421605124,0.00074858198765961,19.4752271512738,0.000660935025547542,19.9183940294653,0.0006741139227069,19.0866666511136,0.000705112419762862,18.9169285900219,0.00529594881726059,27.5437432888916
0.000708689895444883,19.8391235687092,0.000749078392671027,19.5295177646973,0.000661143836492366,20.0223396076049,0.000677398503143944,19.1701197149309,0.000704941248076909,19.0200598944187,0.00531488055288214,27.5413974815566
0.000710855339176942,19.9128805903401,0.00075022267151531,19.6002519548614,0.000661237364624761,20.0941347829496,0.000680763826790129,19.2265105232292,0.000705066537442449,19.1196257258891,0.00533276718797492,27.507021851256
0.000714168951221629,19.9803092149488,0.00075268281104569,19.6606195422978,0.000660208670550368,20.1466397166174,0.000685996476197402,19.2612604145524,0.000704646274580688,19.1675813367495,0.00535033536053305,27.4628861085785
0.00071672631892039,20.0371756557953,0.000754881056647854,19.7262597983629,0.000660938985993726,20.1902312282689,0.000684941384786018,19.320939575738,0.000706500332812128,19.2361721221715,0.00536781423697842,27.4160136543556
0.000718356462936064,20.082945118765,0.000759002660381641,19.7717924198267,0.000661394318009028,20.2775029423384,0.000688434903637977,19.3867066334854,0.000709940458766647,19.2987907404419,0.00538534493285192,27.3707293412382
0.000720075183128745,20.139276765497,0.000764346467725447,19.8299258256407,0.000662471703406349,20.3431784548062,0.000691949535933418,19.4449193670321,0.00071039876515011,19.3672923890408,0.0054036185126682,27.3482126380456
0.000721200513722798,20.1845114343522,0.000766025190563911,19.8802842794089,0.000662992356865888,20.397545894567,0.000695201192915837,19.4875790801655,0.00071226164160663,19.4274597446742,0.00542155156620145,27.315259621541
0.000722497315507125,20.2497563163266,0.000771446752544569,19.9318045076206,0.000665430088811396,20.4447293822549,0.000694023811830621,19.5336604577898,0.000714011937372462,19.4841953326159,0.00543966312025011,27.2877772174328
0.000727357555798036,20.2926289778425,0.000771188183823761,20.0024940141523,0.000667564366095733,20.4978108059038,0.000694206409586904,19.5855631087688,0.000715807587146083,19.535047890229,0.0054581030999152,27.2703602702465
0.000730162995700142,20.365672940654,0.000774172492791754,20.0598231145823,0.000669151675273816,20.5500496672726,0.000695638036999045,19.6336441604463,0.000714872422589773,19.5982458978499,0.00547685394246562,27.2624705244247
0.000732559218257921,20.4181718962317,0.000777209040134056,20.1023619326721,0.000671895507903744,20.5923551628123,0.000697740586740185,19.6775481152128,0.000716226853049752,19.6445524774818,0.00549505337784381,27.2376814721514
0.000737180252674879,20.4995051678186,0.000778307805312713,20.1555801389169,0.000674036444337032,20.6368335821272,0.000701427313584553,19.7238072416418,0.000717199165088254,19.7050763804078,0.0055124512072816,27.1883251216591
0.000738432338969125,20.5606945277577,0.0007772037261328,20.2172882353267,0.000676020864143389,20.6891167888791,0.000704527310091995,19.769844182065,0.000718507447303514,19.760385779179,0.00552942295075149,27.1259102588567
0.000741839224648327,20.6008486525247,0.000779178927869376,20.2843583676301,0.000677658946075602,20.7352359873711,0.000709680000582947,19.8109930303583,0.000718561558985232,19.8361966472771,0.00554639555159845,27.0635216726039
0.000744274118582406,20.6782155344287,0.000780793884010234,20.342178988017,0.000679390000423694,20.7926189131871,0.000711330810993727,19.7606901186218,0.000718717763039837,19.9042080433486,0.00556356379818836,27.0071291588227
0.000747211745462025,20.7342352179272,0.000783248123099974,20.3962014996458,0.000680861850426042,20.8573188272253,0.000713446006974104,19.8498311441902,0.000717835182242536,19.9593391684734,0.00558215383198465,26.9943110106281
0.000750340390940929,20.8099085851352,0.000789198828261738,20.4327973946202,0.00068278199394153,20.912750556182,0.000713589568002723,19.7949512007321,0.000717570552987328,20.0400971302569,0.00560189891589149,27.0168923762013
0.000752296857287663,20.8667750259817,0.000795503660532191,20.4680080969887,0.000685741512681597,20.9622400037945,0.000716210647240337,19.8762712788927,0.000717540799378081,20.1120305465475,0.00561954657947238,26.975192842593
0.000754423448168399,20.9266274006344,0.000799824427216929,20.5361059528384,0.000689701995218293,21.0021508486434,0.000718704890011239,19.9502592188584,0.000718726603216623,20.1578468736521,0.00563662015355071,26.9158988435457
0.000755490809863558,20.9814437973751,0.000800276245259867,20.5911115043811,0.000692309610617225,21.0455649787622,0.000719467266497832,20.0530869023905,0.000723580708101045,20.2088777049115,0.00565467914505033,26.8868055234596
0.00075621688621253,21.0437027455433,0.000800030574246367,20.6412018563545,0.000697114540323623,21.0837020082844,0.000719671554249318,20.0065611527543,0.000725141584031287,20.2644099457405,0.00567233915610325,26.8454844102352
0.000756321046160845,21.0966027967069,0.000797257542992008,20.7350374844939,0.000701007143574486,21.133191455897,0.000722884485062981,20.1045451813577,0.000727311613462262,20.3239533436118,0.00569020649388927,26.8105173637957
0.000756812916551745,21.1412135390951,0.000795543506750622,20.8129657394821,0.000701970741096539,21.0902207796098,0.000730802913830114,20.1432055463848,0.000731017998397275,20.3855468884158,0.00570736983378663,26.7539744716642
0.000756083505240973,21.2312372150434,0.000792093310912487,20.9176594903062,0.000704239780327771,21.1751421883714,0.000733025819007041,20.2327465067638,0.000732449940252789,20.4606892303402,0.00572461131501629,26.6998264238281
0.000756985447779359,21.2939418249737,0.000792807131906836,20.9695371875776,0.000703842982773044,21.1294220983279,0.000736612518513542,20.3032683450375,0.000733797426185572,20.5267841847137,0.00574157844247269,26.6372700912908
0.000754646060618103,21.3987169052481,0.000791239856707298,21.0816037377555,0.000706101301201032,21.2113280210343,0.000736102089516167,20.2605641947029,0.000734968240441055,20.4816809521945,0.00575790592670811,26.5551102291743
0.000756342987290108,21.5419080294172,0.000794185751705438,21.1513548880058,0.000706273566132749,21.2754957904746,0.000738775272466583,20.350371778289,0.000735852003385887,20.5829403833049,0.00577426473762271,26.4739104545907
0.000757699294024342,21.6523430140706,0.000797392613934647,21.1976024475887,0.00070936921392216,21.3461823312402,0.000739526779040677,20.4368465717866,0.000735961570366587,20.6506398004954,0.00579073475880336,26.3961190077568
0.000757399736317044,21.6967754917539,0.000798879382541127,21.2574785150682,0.000713727129036215,21.4052503816164,0.000741239098361665,20.4878160415408,0.000733870071240951,20.7245342268955,0.00580720574316831,26.31835708021
0.000759833344086526,21.7534636678956,0.000800246214646627,21.3171311643854,0.000716952969930305,21.4568684076209,0.000740337653598577,20.5296314478518,0.00073293044667081,20.7940163805492,0.00582360822045091,26.2384955750061
0.000760138356830304,21.8221847116145,0.000799875088272684,21.3681598726402,0.000723939112912774,21.5069786905977,0.000741908346128992,20.6034416390128,0.000733817304944493,20.856902409289,0.00584028864178698,26.1671523879754
0.000762087432406984,21.882839277439,0.00079998605849542,21.4114583124817,0.00072769732469442,21.564982451778,0.000748653627939401,20.6333923126086,0.000734594148659718,20.9287466887564,0.0058566000628866,26.0845002292979
0.000763309721574041,22.0225096736874,0.000799820213559455,21.4956869596449,0.000729716142803022,21.6305249280964,0.000750991454648607,20.703603090474,0.000736986569734673,20.9910533281457,0.00587330097025805,26.0137848900853
0.000763860831188993,21.980795732753,0.000801294956644176,21.5933206965424,0.000731305141032639,21.6912337576498,0.000749950266450456,20.6618765585654,0.000735779179329045,21.0936943800151,0.00588987335553809,25.9391306572237
0.000764488747051197,22.0704183131153,0.000803912077261379,21.6694169226002,0.000733319213935723,21.7504791895587,0.000754392107615894,20.6995593051666,0.000736188954757003,21.1805582141851,0.00590676069051284,25.8741288766258
0.000769082480339047,22.1778227977862,0.000802884328822712,21.7513667045086,0.000734946076752304,21.8190814973155,0.000757756490110695,20.7807460717236,0.000734768194537633,21.2637228701939,0.005923601763079,25.8077092642345
0.000770726982453108,22.2415969959456,0.000802430849055509,21.8831387365958,0.000735621743026077,21.8773513307947,0.000758425999659875,20.8705536553097,0.000734441389245125,21.3340518236677,0.00594097567179901,25.7576198011518
0.000771250480560862,22.1955155697424,0.000800239417402954,21.9515493778726,0.000738528526539988,21.9266190514915,0.000759074186971735,20.95449552834,0.00073384744911633,21.3826313922902,0.00595839994942958,25.7090740242923
0.00077266756257016,22.2743977016376,0.000798263044546485,22.0809084938077,0.000741930001593328,21.9945561785008,0.000764826463885431,20.9977329250888,0.000734564377518743,21.468871268698,0.00597508490072399,25.6378696696128
0.000775579408532246,22.3138387675852,0.000795272869867177,22.1825190739929,0.000742357828222766,22.1013842065461,0.000764683111650651,21.0660329033034,0.000734634333571598,21.542364579394,0.0059914466943387,25.556761307629
0.00077936558552552,22.4116169581944,0.000796375620986494,22.2592855545374,0.00074071283147218,22.1955738003893,0.000769472276979748,21.1107367276912,0.000734553299453173,21.5985207779851,0.00600796980494455,25.4805969242628
0.000782993907687376,22.4538211270671,0.000795482342104023,22.3530318154119,0.000739759602026763,22.3307828736605,0.000769473686601344,21.1871242765207,0.000736794017738783,21.6725043412084,0.00602478780037271,25.413470052977
0.00078502991032642,22.5262857295878,0.000794458913269689,22.4102268649445,0.000739143299350571,22.3724675338359,0.000771603671852844,21.3028831855963,0.000736104787594283,21.773318088203,0.00604244218786002,25.3719765909631
0.000786101183087325,22.5907729865666,0.000796678198589364,22.4508442868392,0.000735823048507567,22.4721116098085,0.000773047893568949,21.3786486136093,0.00073573983786149,21.877385329243,0.00605987374149166,25.3236538060738
0.000783999231702032,22.6656441626028,0.00079978430404672,22.4901211997604,0.000735073769993201,22.5329091301282,0.000773593389052832,21.4435269273331,0.000736382411632365,21.9523493975211,0.00607622408900033,25.2421946484106
0.000783519965150967,22.7450165224363,0.00080416282796523,22.5422669988264,0.000731490156092973,22.5857688268612,0.000771269983856863,21.5042281441458,0.000737049138986553,22.0372967899931,NaN,NaN
0.000780101196478384,22.8816564187023,0.000809966547444667,22.5951724196441,0.000729502014332473,22.6705571994734,0.000770721245225667,21.6004791219031,0.000739712767885019,22.1016090079035,NaN,NaN
0.00078062800865486,22.9305009478307,0.000815756333496456,22.6483012586239,0.000726743514053262,22.7856778141707,0.0007687897418533,21.7046843586718,0.000742603146638716,22.166545183576,NaN,NaN
0.00077765777827188,22.974933425514,0.000817830929214962,22.6955318581208,0.000728119745616479,22.8380940570721,0.000768443827311239,21.7740508297148,0.000745686223978298,22.2160606888417,NaN,NaN
0.000776435778589837,23.1129103070664,0.000819242566335329,22.7587591980338,0.000728079927433024,22.8886477938806,0.000769315847232426,21.8452392260062,0.000746003336073931,22.2774313915878,NaN,NaN
0.000772589160458748,23.2232561593673,0.000821373876973177,22.8243994540989,0.00072840734188922,22.9556536678434,0.000769358438719052,21.8962086957604,0.000743414368098741,22.3580110797249,NaN,NaN
0.000774147711296952,23.26546032824,0.000822026990513432,22.8890566702502,0.000729201161890571,23.0237238310023,0.000769532674194382,21.9792173875658,0.000743009115003755,22.466847140804,NaN,NaN
0.000773740400873402,23.3264714234743,0.00082359774126699,22.9550990790073,0.000730216370179292,23.0978249662716,0.000769185295989968,22.0682251015307,0.00074063402585521,22.546178913417,NaN,NaN
0.000775826134757849,23.4443043933788,0.000824233753112886,23.0125175467022,0.000732151979703544,23.162569225693,0.000768079877192522,22.1483009380582,0.000739317028101448,22.6411987669062,NaN,NaN
0.000781714883892596,23.5280888046573,0.000826952781839567,23.0633675204272,0.000732339485752126,23.2594195425261,0.000767626671041589,22.2441075438037,0.000739680879073567,22.6987365862563,NaN,NaN
0.000782902888762772,23.5746158926227,0.000830014463863234,23.1065765930038,0.000734274089776069,23.3103723877831,0.000763472103528251,22.3764859661209,0.000743465182614439,22.7725864442449,NaN,NaN
0.000789095296065307,23.6613862377074,0.000833131988620695,23.1510368072889,0.000734766232349434,23.3705047273553,0.000760829437113241,22.485490420617,0.000747773206074939,22.8227704756843,NaN,NaN
0.000793685602220805,23.7298844505453,0.000835209534559522,23.2014399446895,0.000735212845686576,23.4175551788938,0.000760867273013149,22.5293055009811,0.00074995747033548,22.7702243184311,NaN,NaN
0.000794664206263936,23.7851019428719,0.000837288116218689,23.2722188184861,0.000737685844724393,23.4928536395085,0.000759578627972422,22.6308000684777,0.000751341675472419,22.8606090571159,NaN,NaN
0.00079722425935552,23.8273061117447,0.000838103402635649,23.3450084557428,0.000738824450258597,23.5575535535468,0.000760573356207859,22.6856355747347,0.000751422220761657,22.7951380605045,NaN,NaN
0.000799446143855179,23.8854204055251,0.000839236643761007,23.4180661947942,0.000737691242703612,23.6021650090111,0.000762207545927281,22.7326501335838,0.000751651374395386,22.9024142271783,NaN,NaN
0.000804556839283887,23.9480804492792,0.000839138449034207,23.461498685533,0.000741777953747881,23.6538717257819,0.000762042140150377,22.7765096511491,0.000752760440891606,22.9463141125849,NaN,NaN
0.000808636650854026,24.0149297135972,0.000840057115373757,23.5379970642828,0.000749315624803287,23.6909444661081,0.000758969578100554,22.8591184081439,0.000750772031980947,23.0009995535939,NaN,NaN
0.000814839739236179,24.0467053972364,0.000840947260718849,23.6020733932123,0.000757698153159129,23.7230505235199,0.000759805695307138,22.9112432451288,0.000748960722141629,23.1202646229827,NaN,NaN
0.000821901824764626,24.1285734629378,0.000841798446978116,23.6678477001748,0.000761444501926978,23.7653116736764,0.000757258299590538,23.0456213414991,0.000747134382351816,23.2086883515581,NaN,NaN
0.000823025611387946,24.0703254706287,0.000842613079255915,23.7277684512867,0.000764009556062018,23.8157767197186,0.000754670350495907,23.1320961349967,0.000747568616770829,23.2931009230911,NaN,NaN
0.000823634713660949,24.1651622936078,0.000843469620839856,23.7891637622693,0.000766366315315688,23.8663748019103,0.000753226282480144,23.2225702766005,0.000747056362827374,23.3466275853991,NaN,NaN
0.000828976248407053,24.2029098448594,0.000844558602066313,23.8693708825123,0.000768372860279758,23.9193675347929,0.000751148710447614,23.3341965259663,0.00074655437341284,23.4497143213843,NaN,NaN
0.000830772061465917,24.2748842194418,0.000847504497064452,23.9391220327626,0.000769383684965104,23.9627373195286,0.000751638339718636,23.376189681082,0.000745632568714299,23.5240990003118,NaN,NaN
0.000832766034007701,24.3286310279535,0.000849888687434766,23.9867547849514,0.000770712111746524,24.0414060292639,0.000750353039590291,23.465241832248,0.0007464232813002,23.5864056397011,NaN,NaN
0.000837598662791413,24.3671362042006,0.000851118808414508,24.0453797107223,0.000771768514196687,24.1190991405696,0.000750323145225438,23.5338528708709,0.000748206650677005,23.6405562597711,NaN,NaN
0.000841659660772353,24.4391997111354,0.000850872040574982,24.1287593688691,0.000771584130581751,24.1708945481068,0.000749108867286219,23.6249046960901,0.000750854048177726,23.6937263747864,NaN,NaN
0.000842161304867759,24.4836321888188,0.000854274788465239,24.1879651818618,0.000773843132560963,24.2474790248333,0.000750539972187393,23.6678310324306,0.000753057945456601,23.7475650159754,NaN,NaN
0.000844315075894253,24.5247222032862,0.000855015979116425,24.284481827948,0.000776932756224056,24.3002056854169,0.000749372414940002,23.7767466125244,0.000756074875574239,23.8022504569844,NaN,NaN
0.000848076697642917,24.6302549085563,0.00085640761883371,24.3383702886795,0.000774769253724795,24.3665463786323,0.00074756779996962,23.9058366819542,0.000757223736419747,23.8621058337368,NaN,NaN
0.000849263831870496,24.5818114750138,0.000859335260799867,24.4330995894679,0.000777850119056669,24.4225989429533,0.000748720250017802,24.0057315102083,0.000758291908922007,23.9056046034391,NaN,NaN
0.000850562653639231,24.6725927759577,0.000862647519880752,24.5227349561572,0.000785710177066729,24.4577204864202,0.000751386955095514,23.9634717318855,0.000759496225066498,23.9573485292839,NaN,NaN
0.000852415927904436,24.6180883424504,0.000863914903492725,24.6011547311023,0.000792010351978451,24.5081411870793,0.00075013640878929,24.0261726227514,0.000761020565214028,24.0103403706528,NaN,NaN
0.000853373827277028,24.6943856361253,0.000867814117500086,24.6609861149493,0.000800136458722043,24.5475198873301,0.000750516394625718,24.0998050651077,0.000761055981168352,24.0584742551596,NaN,NaN
0.000861729461012753,24.7429182020202,0.000873135031732085,24.7076805108567,0.000801486719489619,24.4994494919789,0.000751177856663813,24.1556626269918,0.000762767765651011,24.1054493609652,NaN,NaN
0.000864584253370778,24.7858354297123,0.000877766810370148,24.8040631060456,0.000807350190481508,24.5770095671351,0.000753033055538407,24.2643115838785,0.000764887105204573,24.1543854768804,NaN,NaN
0.000865441525071316,24.7434084299585,0.000881835194520883,24.8450826806323,0.000809501194944339,24.521489147412,0.000755376996573394,24.3437208623883,0.00076701664785191,24.1969483099395,NaN,NaN
0.000868631929531511,24.8264797824177,0.000884886656499579,24.9067014097772,0.000814426240850339,24.5757678964064,0.000755462806980902,24.4291291630575,0.000769170344082559,24.2494944671927,NaN,NaN
0.000869399036432077,24.7710840253862,0.00088735493804016,24.9626453176012,0.000821856889112146,24.6028629255205,0.000757881376899249,24.4722776854039,0.000769739764669149,24.2934834894225,NaN,NaN
0.000871842667792481,24.8616870616252,0.000888617790595502,25.0067927464592,0.00082856179077281,24.6372749428568,0.000760623596918214,24.5217807275192,0.000772155463471623,24.3429989946882,NaN,NaN
0.000873458929723443,24.8115055472105,0.000891607291353378,25.0565256293731,0.000834830076695293,24.6765206069581,0.000762279422592084,24.5663956775046,0.000775124575251823,24.3870325853295,NaN,NaN
0.00087433619603387,24.8892735247004,0.000893667626574653,25.0975452039597,0.000840088367069435,24.7307993559525,0.000763993414369263,24.6111439390935,0.000778838780569826,24.4516122137093,NaN,NaN
0.000885872997030633,24.9394550391151,0.000895543986039356,25.1404414911092,0.00084634684950733,24.8031266758952,0.000766628918278336,24.6530037826057,0.000781854325818769,24.5042475077857,NaN,NaN
0.000889153558371081,24.9867843182522,0.000898764454626634,25.1800311894575,0.000854059519699355,24.8830814017423,0.000769037872099958,24.7035288803481,0.000785713696609243,24.5603591379653,NaN,NaN
0.000889335097804513,24.9396333038199,0.000898493321862188,25.2230168438719,0.000856946581435838,24.8264523474402,0.000771632299067293,24.7491214487594,0.000786866528639393,24.6046155706645,NaN,NaN
0.000893807877539255,25.0248883989135,0.000903583431799574,25.2830716458811,0.00086298632160961,24.8937686390852,0.000778485812585217,24.7846267725028,0.000790436382905569,24.6445042990289,NaN,NaN
0.000895087370106517,24.9552760316704,0.000903837898962439,25.2414265004401,0.000872234923980479,24.950309002621,0.000782251870911649,24.841017580801,0.000795456833503224,24.7012398869706,NaN,NaN
0.000897548839269613,25.050424817883,0.000906231921202456,25.3178801955575,0.000866556440848634,24.9027264064846,0.000783576991007739,24.894875468632,0.000801929183682185,24.7509782342942,NaN,NaN
0.000898057063984148,24.9924442226312,0.000914871607771728,25.362876613432,0.000877844659036427,24.9926144981607,0.000786784591788441,24.9629976980419,0.00080773505136355,24.7934519305302,NaN,NaN
0.000899543295744792,25.0749362147996,0.00091752757845156,25.4351300470994,0.000880899064135804,25.0384676243537,0.000789549806500915,25.0121452425477,0.000814153310928508,24.8833909850993,NaN,NaN
0.000908508318372453,25.1026118102272,0.00091776521647805,25.3916081890956,0.000885711795201706,25.0807287745103,0.000790151118367864,24.9687745341954,0.000815367198283577,24.8376192264063,NaN,NaN
0.000915291784911116,25.1445040158665,0.000920769740895512,25.462565797422,0.00088893959856782,25.1386881903074,0.000792663129669867,25.047650566291,0.000815330092936811,24.9459204665464,NaN,NaN
0.000920943453300227,25.1875549420873,0.000928544301183776,25.4967487762442,0.00089150018091783,25.1807276135482,0.000799759446208716,25.0814672763895,0.000817349885182004,24.8990344975639,NaN,NaN
0.000925608340484389,25.2266840448014,0.000928945522794399,25.5439793757411,0.000893956298315841,25.2361149971217,0.000801917548445589,25.1565217091836,0.000817643801168981,24.9990905815617,NaN,NaN
0.000928570341133596,25.2859124929872,0.000932969428999849,25.5878587028043,0.000898963869254967,25.2965134089929,0.000804394963836776,25.2008255987607,0.000818686028008908,25.0471353292453,NaN,NaN
0.000930596691051482,25.351246507314,0.000936628497447263,25.6418812144332,0.00090517787648554,25.3907916936024,0.000809873865047903,25.2565498490413,0.000820366510775897,25.1122052101525,NaN,NaN
0.000934073891663278,25.4229980510153,0.000939953218142683,25.7023381691344,0.000913588055813025,25.4670657526468,0.000811678163142933,25.3060973283577,0.000822225110640031,25.2004060966699,NaN,NaN
0.000934382505094712,25.4709512566194,0.000942554933519122,25.7497028195286,0.000910282746039795,25.4071551399904,0.00081298891155558,25.3601774021946,0.000825818486606322,25.1591357475466,NaN,NaN
0.000935781196956531,25.5294666459857,0.000942153916766706,25.8162367482427,0.00091792826015027,25.4478198563531,0.000814223568475254,25.4133687320078,0.00082680157218665,25.248495412765,NaN,NaN
0.000940007742997311,25.635043917432,0.000944201681350253,25.88428992046,0.000920432279387265,25.5194376501651,0.000815033868586913,25.4834461982697,0.000828308173197447,25.1764282912397,NaN,NaN
0.000939580990308661,25.5916810279777,0.000945089258056201,25.9527005617368,0.000919593847468347,25.4743827408691,0.000814802770653841,25.5551678409753,0.000829716633720278,25.2726514918416,NaN,NaN
0.000943043590855372,25.6600455422869,0.000953377168109538,25.9904582311548,0.000925937179013535,25.5347368073572,0.000816521883670141,25.616357867001,0.000830894494305539,25.2036150223037,NaN,NaN
0.000950293017964336,25.6885678950626,0.000959550971648488,26.0266966570696,0.000925404133450287,25.5984611229658,0.000818348183372023,25.6727931125004,0.000832913900408122,25.2893200777726,NaN,NaN
0.000960571507078048,25.7093357331774,0.000963658805489416,26.0756699182319,0.000930855526117526,25.641165726954,0.000821500754167959,25.7149195792197,0.00083425513336406,25.2301777956055,NaN,NaN
0.000967779948287653,25.7544367035039,0.000968930159009443,26.1349650984895,0.000932412361937412,25.6928280983416,0.000827020680385553,25.7493584101347,0.000838033999232729,25.2916822035864,NaN,NaN
0.000976730499753298,25.8201272472404,0.000972479068313985,26.2165127277059,0.000936847510038093,25.7559759239691,0.000833471995560879,25.8045049767999,0.000841485814952298,25.3458328236564,NaN,NaN
0.000982818686615844,25.8576519676109,0.000976684054567283,26.2564152114814,0.000941618323738271,25.8435137103375,0.000836115129393359,25.853474772501,0.000843337286867793,25.4320727000643,NaN,NaN
0.000986149705101786,25.9064964967392,0.000980162424548028,26.3219214166492,0.000943844069625792,25.9195660424661,0.000839398090362227,25.903910995841,0.000844471667143146,25.380284205808,NaN,NaN
0.000993410252571525,25.951864864123,0.000982075937621767,26.3824677386153,0.000944418512340387,26.0091880618433,0.000842910841407638,25.9549249027964,0.000845496522573225,25.4928194450482,NaN,NaN
0.00100152178566132,25.9902363418416,0.000985971383734853,26.4230404768775,0.000944230164128343,26.0918478560635,0.000846005925469797,25.9979401135393,0.000847698912113109,25.432741226238,NaN,NaN
0.00101179417016958,26.0354710106968,0.000998557937117569,26.477733242993,0.000947011636453339,26.1654168467348,0.000849603182224409,26.0362894181582,0.000847613092389395,25.537655267098,NaN,NaN
0.00101797117517583,26.068940209032,0.00100331271809422,26.5249191588574,0.000952568684811726,26.2287420538949,0.000854720858164129,26.0728167975287,0.000849678931076725,25.4859113412533,NaN,NaN
0.00102334435347822,26.1134172528915,0.00100566936867881,26.5794331904432,0.000958974330175758,26.2796062083856,0.000859716453223854,26.1091664280944,0.00084894049772609,25.5740230909475,NaN,NaN
0.00102519097079319,26.0675586575694,0.00100581689288302,26.6285851861352,0.000962871863870978,26.3555698497478,0.000868038491007923,26.1477823559204,0.000856504033094524,25.6068254418706,NaN,NaN
0.00103175098878451,26.1305752307332,0.00101017169942168,26.7079433173617,0.000967806488369667,26.400136959829,0.000876253080324555,26.2169710781587,0.000858503256798436,25.6669482290924,NaN,NaN
0.00103894482992903,26.1722891716676,0.00101289160033391,26.7759518059465,0.000970235325273711,26.4517106404503,0.000876851831571945,26.165379487588,0.000860070670045551,25.7192715442877,NaN,NaN
0.00104902650621609,26.2283088551661,0.00101971606439126,26.8285891249695,0.000971107366010928,26.4080747834156,0.00088114206419768,26.2239921559452,0.000860379065718687,25.7849208145455,NaN,NaN
0.0010567147137496,26.2622237152634,0.00102335841272549,26.882879738393,0.000972450165119151,26.5045703371834,0.000889511502043108,26.281493894273,0.000860579238912385,25.8449990333557,NaN,NaN
0.00106612529473539,26.2793371269288,0.00102769207711754,26.9303784396845,0.000972944711072801,26.4595154278874,0.000898049742513097,26.3002463931713,0.000863247429627261,25.8988822429563,NaN,NaN
0.00107312464549604,26.3635671999695,0.00103045197283593,27.0170646866324,0.000974579423777479,26.5534832948148,0.00090856954880144,26.3905872231715,0.000867799635787986,25.9411330971344,NaN,NaN
0.00107092469133984,26.3087062370525,0.00102978796532927,27.1221605901485,0.000974609134278333,26.6464755633125,0.000908067742814131,26.3477497612334,0.000870058988365842,25.9868602874158,NaN,NaN
0.0010781691106132,26.3446265750794,0.00102882294786787,27.1762724690422,0.000975310665415028,26.6979605531675,0.000912526673141138,26.3892985443373,0.000877536357351391,26.0510388000914,NaN,NaN
