"I1p","Points:0","Points:1","Points:2"
0.12506,86.37,-86.281,-180.79
0.033978,81.497,-86.334,-181.68
0.03981,85.764,-77.281,-201.21
0.087673,85.656,-77.336,-197.44
0.12775,85.693,-77.415,-193.51
0.033453,85.595,-81.541,-197.5
0.082702,85.619,-81.626,-193.57
0.027731,85.526,-85.834,-193.65
0.11555,-1.4956,-76.823,-20.825
0.043942,-4.8589,-76.802,-20.933
0.057059,-1.4053,-76.754,-24.287
0.022241,-1.2842,-76.688,-27.755
0.083227,-1.5134,-80.968,-20.837
0.024499,-4.8762,-80.948,-20.945
0.032363,-1.4278,-80.893,-24.303
0.049528,-1.5324,-85.106,-20.845
0.29729,8.6135,-76.897,-20.241
0.25627,5.2237,-76.87,-20.449
0.1966,1.8615,-76.846,-20.663
0.24461,8.8484,-76.84,-23.646
0.19547,5.4156,-76.808,-23.855
0.12816,2.0017,-76.779,-24.08
0.20008,9.0395,-76.786,-27.014
0.1439,5.587,-76.749,-27.246
0.073793,2.1476,-76.716,-27.5
0.26847,8.5958,-81.045,-20.256
0.23003,5.2054,-81.015,-20.463
0.16313,1.8433,-80.99,-20.676
0.21419,8.8253,-80.983,-23.664
0.16602,5.3922,-80.948,-23.873
0.094101,1.9785,-80.918,-24.097
0.17132,9.011,-80.924,-27.035
0.10873,5.5586,-80.884,-27.266
0.044762,2.1199,-80.851,-27.52
0.23677,8.5751,-85.186,-20.266
0.20009,5.1847,-85.153,-20.471
0.12339,1.8232,-85.127,-20.684
0.18595,8.7981,-85.117,-23.675
0.12874,5.3654,-85.078,-23.884
0.057408,1.9529,-85.048,-24.108
0.13692,8.9773,-85.05,-27.049
0.069606,5.5259,-85.007,-27.279
0.096051,15.625,-76.966,-20.091
0.26005,12.073,-76.929,-20.118
0.067037,19.426,-76.962,-23.367
0.27139,15.846,-76.918,-23.402
0.30627,12.32,-76.877,-23.49
0.20805,19.57,-76.919,-26.615
0.35185,16.024,-76.872,-26.695
0.2495,12.515,-76.827,-26.827
0.050201,19.241,-81.176,-20.133
0.20209,15.61,-81.127,-20.108
0.28671,12.056,-81.082,-20.135
0.18055,19.407,-81.128,-23.389
0.32157,15.826,-81.074,-23.422
0.25358,12.298,-81.026,-23.509
0.3239,19.546,-81.083,-26.638
0.28097,15.998,-81.024,-26.717
0.21129,12.487,-80.971,-26.849
0.14786,19.228,-85.342,-20.147
0.27855,15.592,-85.281,-20.12
0.26421,12.036,-85.229,-20.145
0.29971,19.387,-85.288,-23.404
0.27645,15.801,-85.223,-23.436
0.2148,12.271,-85.165,-23.522
0.32198,19.517,-85.238,-26.655
0.21734,15.965,-85.167,-26.732
0.18093,12.454,-85.104,-26.863
0.052158,23.152,-76.967,-26.582
0.044026,23.027,-81.183,-23.395
0.12899,23.128,-81.143,-26.608
0.040965,26.741,-81.201,-26.625
0.042485,22.917,-85.408,-20.201
0.12805,23.015,-85.359,-23.414
0.2732,23.107,-85.315,-26.627
0.042006,26.665,-85.429,-23.456
0.1019,26.74,-85.391,-26.649
0.037166,30.459,-85.464,-26.737
0.031232,97.911,-77.123,-201.95
0.023946,97.943,-77.136,-197.94
0.026383,93.757,-77.195,-201.81
0.029931,93.839,-77.23,-197.79
0.031275,93.898,-77.285,-193.79
0.097299,89.688,-77.25,-201.58
0.083077,89.756,-77.298,-197.6
0.069026,89.814,-77.368,-193.62
0.030375,97.903,-81.296,-201.95
0.027478,97.933,-81.311,-197.94
0.03471,93.732,-81.381,-201.83
0.030715,93.81,-81.42,-197.81
0.031761,93.862,-81.486,-193.81
0.081499,89.649,-81.446,-201.62
0.10312,89.709,-81.497,-197.64
0.090696,89.758,-81.576,-193.66
0.02745,97.893,-85.47,-201.96
0.029041,97.921,-85.486,-197.95
0.022998,97.94,-85.517,-193.95
0.039614,93.702,-85.568,-201.86
0.041925,93.775,-85.607,-197.84
0.035778,93.817,-85.681,-193.84
0.038191,89.599,-85.645,-201.66
0.081294,89.653,-85.695,-197.69
0.10696,89.687,-85.778,-193.72
0.022148,97.818,-77.106,-209.98
0.029777,97.858,-77.113,-205.96
0.027455,93.428,-77.147,-209.96
0.030082,93.574,-77.168,-205.88
0.028231,88.941,-77.173,-209.99
0.068909,89.272,-77.212,-205.72
0.024915,97.851,-81.287,-205.97
0.020707,93.409,-81.333,-209.98
0.03344,93.551,-81.354,-205.9
0.034367,89.239,-81.408,-205.75
0.023675,93.522,-85.543,-205.92
0.25027,-10.288,-76.995,-9.7021
0.027747,-11.288,-76.908,-13.765
0.23788,-10.293,-81.158,-9.7058
0.020316,-11.297,-81.067,-13.772
0.22786,-10.298,-85.319,-9.7082
0.27339,-1.3163,-77.047,-10.573
0.37847,-1.4993,-76.973,-13.94
0.27694,-4.5657,-76.958,-13.766
0.14194,-7.7295,-76.937,-13.563
0.21373,-1.5382,-76.897,-17.372
0.11461,-4.8086,-76.878,-17.372
0.034873,-8.1381,-76.856,-17.376
0.30094,-1.3188,-81.211,-10.575
0.35187,-1.5069,-81.13,-13.945
0.24162,-4.5734,-81.115,-13.772
0.11568,-7.7377,-81.095,-13.57
0.17843,-1.5511,-81.048,-17.381
0.083544,-4.8212,-81.029,-17.381
0.021556,-8.1509,-81.008,-17.385
0.33411,-1.3215,-85.373,-10.576
0.3155,-1.515,-85.284,-13.948
0.19699,-4.5813,-85.27,-13.775
0.090112,-7.7458,-85.25,-13.573
0.13521,-1.5647,-85.193,-17.386
0.052712,-4.8342,-85.176,-17.386
0.038212,3.9017,-77.055,-10.011
0.12044,1.3195,-77.051,-10.55
0.067456,7.7039,-77.009,-13.171
0.18199,4.5973,-76.996,-13.546
0.32713,1.552,-76.984,-13.869
0.2226,8.2776,-76.954,-16.773
0.31714,4.9756,-76.933,-17.018
0.28908,1.7178,-76.915,-17.256
0.023791,6.453,-81.224,-9.2877
0.053084,3.8994,-81.219,-10.013
0.14468,1.317,-81.215,-10.551
0.10556,7.697,-81.168,-13.179
0.21337,4.5899,-81.153,-13.553
0.34825,1.5444,-81.142,-13.875
0.26128,8.2653,-81.108,-16.785
0.30848,4.9628,-81.085,-17.028
0.26216,1.7048,-81.065,-17.265
0.034733,6.4505,-85.387,-9.2896
0.072992,3.8967,-85.382,-10.014
0.17451,1.3143,-85.378,-10.553
0.14976,7.6889,-85.324,-13.184
0.25204,4.5815,-85.308,-13.557
0.36423,1.536,-85.296,-13.878
0.278,8.251,-85.257,-16.792
0.2913,4.9482,-85.231,-17.035
0.22877,1.6906,-85.211,-17.271
0.024677,11.157,-77.028,-13.161
0.09981,11.721,-76.98,-16.691
0.024212,15.333,-77.013,-16.763
0.036579,11.151,-81.191,-13.171
0.16377,11.709,-81.139,-16.704
0.052561,15.323,-81.178,-16.777
0.075301,11.143,-85.352,-13.177
0.22942,11.696,-85.292,-16.712
0.027348,14.94,-85.394,-13.454
0.1294,15.312,-85.34,-16.787
0.038444,19.029,-85.397,-16.895
0.030603,36.241,-64.882,-98.284
0.062191,36.144,-64.772,-93.772
0.035492,36.082,-69.03,-93.945
0.020018,36.243,-73.303,-94.025
0.12307,26.351,-64.2,-70.23
0.042385,25.361,-64.313,-74.603
0.079209,26.312,-68.452,-70.332
0.024613,25.352,-68.562,-74.719
0.039754,26.431,-72.711,-70.391
0.11738,21.754,-64.094,-59.069
0.063688,18.535,-64.05,-59.613
0.025635,15.17,-64.002,-59.867
0.10194,22.9,-64.085,-62.626
0.046106,19.201,-64.045,-63.226
0.1462,25.338,-64.107,-66.224
0.032588,20.07,-64.069,-66.87
0.085913,21.754,-68.332,-59.158
0.041951,18.531,-68.276,-59.705
0.071468,22.901,-68.333,-62.716
0.02766,19.202,-68.279,-63.319
0.097691,25.307,-68.362,-66.307
0.057515,21.762,-72.569,-59.227
0.023149,18.528,-72.499,-59.775
0.046158,22.927,-72.584,-62.786
0.052177,25.392,-72.622,-66.381
0.031276,47.945,-65.353,-122.68
0.097757,48.506,-65.371,-117.91
0.061408,48.452,-69.678,-118.07
0.027737,48.446,-73.999,-118.18
0.047751,11.033,-64.042,-49.839
0.028565,11.45,-64.01,-53.12
0.027058,11.008,-68.222,-49.926
0.25449,20.612,-64.166,-48.958
0.14758,17.427,-64.125,-49.29
0.092271,14.238,-64.084,-49.578
0.18751,20.83,-64.14,-52.236
0.11465,17.72,-64.097,-52.634
0.067713,14.588,-64.053,-52.923
0.14643,21.162,-64.115,-55.6
0.086486,18.072,-64.071,-56.074
0.04546,14.916,-64.024,-56.357
0.18502,20.597,-68.371,-49.04
0.1168,17.409,-68.321,-49.374
0.066887,14.217,-68.27,-49.664
0.14533,20.82,-68.354,-52.321
0.086507,17.706,-68.301,-52.722
0.044496,14.57,-68.249,-53.012
0.11175,21.157,-68.34,-55.687
0.061493,18.063,-68.286,-56.164
0.025846,14.902,-68.23,-56.448
0.14474,20.579,-72.573,-49.104
0.085477,17.386,-72.511,-49.44
0.041813,14.191,-72.45,-49.732
0.10943,20.807,-72.566,-52.387
0.058749,17.688,-72.501,-52.79
0.024174,14.547,-72.438,-53.081
0.079277,21.153,-72.564,-55.754
0.038101,18.051,-72.496,-56.233
0.14764,30.512,-64.246,-48.241
0.20916,27.097,-64.232,-48.335
0.34526,23.821,-64.203,-48.613
0.18038,30.237,-64.222,-51.144
0.2518,27.059,-64.209,-51.333
0.35238,23.929,-64.178,-51.762
0.20584,30.218,-64.204,-53.952
0.29979,27.13,-64.188,-54.286
0.3046,24.159,-64.155,-54.952
0.17649,30.443,-68.486,-48.308
0.26837,27.074,-68.457,-48.409
0.34281,23.806,-68.417,-48.691
0.2099,30.183,-68.47,-51.217
0.3267,27.042,-68.443,-51.409
0.27643,23.919,-68.402,-51.844
0.23843,30.16,-68.455,-54.048
0.35636,27.116,-68.43,-54.366
0.20708,24.153,-68.39,-55.035
0.21037,30.507,-72.736,-48.356
0.34436,27.08,-72.688,-48.464
0.25143,23.796,-72.633,-48.751
0.26032,30.245,-72.727,-51.262
0.34705,27.054,-72.682,-51.465
0.18573,23.915,-72.628,-51.906
0.30661,30.24,-72.716,-54.07
0.29741,27.14,-72.68,-54.42
0.14414,24.16,-72.628,-55.099
0.20596,61.805,-65.607,-139.07
0.20456,61.588,-65.618,-134.53
0.17101,61.55,-65.619,-129.69
0.050749,57.035,-65.474,-139.19
0.11304,57.013,-65.505,-134.88
0.17996,56.759,-65.518,-130.69
0.035892,52.365,-65.412,-130.93
0.17895,61.765,-69.967,-139.23
0.21362,61.535,-69.992,-134.68
0.20286,61.45,-69.995,-129.86
0.025572,56.994,-69.796,-139.32
0.060279,56.979,-69.837,-135.01
0.11587,56.724,-69.857,-130.83
0.11026,61.783,-74.351,-139.34
0.18169,61.603,-74.4,-134.79
0.21277,61.582,-74.407,-129.94
0.028457,56.951,-74.184,-135.15
0.054866,56.715,-74.212,-130.96
0.039426,60.484,-65.472,-148.09
0.13131,61.282,-65.56,-143.6
0.083617,61.244,-69.898,-143.75
0.04161,61.211,-74.252,-143.86
0.12685,9.9565,-64.147,-40.095
0.070419,6.5409,-64.108,-40.458
0.021107,3.1014,-64.066,-40.899
0.096226,10.261,-64.11,-43.35
0.044096,6.885,-64.068,-43.725
0.070319,10.623,-64.075,-46.593
0.024772,7.3056,-64.033,-46.952
0.10038,9.9294,-68.311,-40.169
0.045767,6.512,-68.268,-40.533
0.070753,10.234,-68.277,-43.429
0.024606,6.8564,-68.232,-43.805
0.046082,10.597,-68.248,-46.677
0.072063,9.8983,-72.467,-40.228
0.025138,6.4801,-72.421,-40.592
0.044542,10.203,-72.437,-43.492
0.024996,10.566,-72.413,-46.743
0.33403,20.128,-64.257,-39.336
0.30138,16.739,-64.222,-39.543
0.19178,13.353,-64.186,-39.795
0.36761,20.271,-64.225,-42.532
0.23077,16.94,-64.188,-42.771
0.15404,13.609,-64.15,-43.041
0.32963,20.433,-64.194,-45.733
0.18482,17.169,-64.156,-46.012
0.12075,13.905,-64.116,-46.295
0.36872,20.108,-68.441,-39.406
0.23182,16.717,-68.398,-39.615
0.16058,13.328,-68.355,-39.868
0.31607,20.251,-68.414,-42.606
0.18907,16.918,-68.369,-42.848
0.12442,13.584,-68.323,-43.119
0.24391,20.415,-68.391,-45.812
0.15128,17.149,-68.343,-46.093
0.093231,13.882,-68.295,-46.377
0.30001,20.084,-72.622,-39.462
0.19158,16.689,-72.569,-39.673
0.12861,13.298,-72.517,-39.926
0.2299,20.227,-72.601,-42.665
0.15371,16.891,-72.545,-42.908
0.094249,13.554,-72.489,-43.181
0.18286,20.394,-72.585,-45.874
0.11773,17.123,-72.525,-46.157
0.065184,13.854,-72.467,-46.442
0.037282,30.463,-64.326,-39.054
0.092833,26.963,-64.312,-39.085
0.16598,23.532,-64.287,-39.179
0.076407,30.306,-64.295,-42.193
0.13737,26.972,-64.282,-42.214
0.22212,23.615,-64.257,-42.336
0.11181,30.507,-64.27,-45.307
0.17596,27.063,-64.256,-45.311
0.28731,23.722,-64.229,-45.481
0.061015,30.38,-68.547,-39.116
0.12418,26.932,-68.517,-39.15
0.23021,23.511,-68.481,-39.247
0.10499,30.235,-68.524,-42.258
0.17151,26.943,-68.494,-42.283
0.30946,23.595,-68.457,-42.408
0.14121,30.433,-68.504,-45.373
0.21357,27.036,-68.474,-45.383
0.35741,23.704,-68.436,-45.556
0.091421,30.438,-72.773,-39.165
0.16595,26.931,-72.725,-39.202
0.33006,23.493,-72.675,-39.301
0.13817,30.285,-72.759,-42.308
0.22875,26.943,-72.709,-42.336
0.36211,23.578,-72.656,-42.465
0.17476,30.493,-72.746,-45.422
0.29336,27.039,-72.696,-45.437
0.32341,23.69,-72.643,-45.615
0.1492,74.92,-65.38,-164.26
0.12536,74.595,-65.469,-159.69
0.11417,74.409,-65.551,-154.78
0.1272,70.083,-65.327,-164.36
0.17717,69.971,-65.411,-160.08
0.18988,69.586,-65.481,-155.94
0.029023,65.512,-65.338,-160.23
0.065213,65.134,-65.409,-156.24
0.17685,74.84,-69.71,-164.39
0.15258,74.505,-69.823,-159.84
0.12167,74.283,-69.917,-154.97
0.068608,70.012,-69.626,-164.47
0.13396,69.906,-69.728,-160.21
0.18176,69.526,-69.812,-156.08
0.026335,65.07,-69.714,-156.37
0.17632,74.81,-74.068,-164.48
0.18186,74.526,-74.211,-159.95
0.14974,74.374,-74.318,-155.09
0.02371,69.924,-73.939,-164.6
0.070395,69.839,-74.061,-160.35
0.12674,69.481,-74.162,-156.23
0.053972,73.354,-65.094,-177.34
0.13318,73.515,-65.184,-173.21
0.17077,74.415,-65.284,-168.77
0.053406,69.721,-65.232,-168.71
0.066844,73.444,-69.461,-173.3
0.14811,74.343,-69.586,-168.89
0.021812,73.357,-73.751,-173.39
0.10398,74.27,-73.908,-168.96
0.047915,-1.0545,-64.181,-31.097
0.022033,-0.87625,-64.125,-34.551
0.029749,-1.0827,-68.336,-31.152
0.24856,9.2942,-64.278,-30.224
0.18074,5.8394,-64.246,-30.489
0.1137,2.3905,-64.214,-30.785
0.20533,9.487,-64.232,-33.533
0.13798,6.0355,-64.197,-33.833
0.074547,2.5814,-64.161,-34.176
0.1636,9.7026,-64.188,-36.823
0.10178,6.2632,-64.151,-37.158
0.042584,2.8107,-64.112,-37.551
0.21873,9.271,-68.436,-30.28
0.15386,5.8142,-68.402,-30.544
0.087264,2.3636,-68.368,-30.84
0.17559,9.4619,-68.391,-33.595
0.1122,6.0083,-68.353,-33.896
0.049995,2.5524,-68.317,-34.238
0.13526,9.6761,-68.349,-36.892
0.07573,6.2347,-68.308,-37.227
0.024532,2.7806,-68.269,-37.62
0.18802,9.2458,-72.589,-30.325
0.12608,5.7877,-72.552,-30.589
0.059907,2.3362,-72.517,-30.884
0.14579,9.4339,-72.544,-33.645
0.083308,5.9792,-72.503,-33.945
0.029267,2.5225,-72.465,-34.287
0.10641,9.6461,-72.503,-36.946
0.048754,6.2038,-72.459,-37.282
0.071564,19.751,-64.365,-29.718
0.24995,16.244,-64.338,-29.835
0.36478,12.76,-64.308,-30.004
0.14309,19.871,-64.327,-32.933
0.36214,16.399,-64.297,-33.082
0.29151,12.94,-64.265,-33.282
0.24021,19.996,-64.291,-36.139
0.3725,16.561,-64.259,-36.316
0.23306,13.133,-64.224,-36.544
0.11625,19.734,-68.54,-29.773
0.35075,16.225,-68.506,-29.891
0.29891,12.739,-68.471,-30.06
0.23484,19.852,-68.504,-32.993
0.37236,16.379,-68.467,-33.143
0.24143,12.917,-68.429,-33.344
0.34304,19.976,-68.471,-36.205
0.30012,16.539,-68.431,-36.383
0.20017,13.109,-68.39,-36.612
0.22546,19.716,-72.713,-29.817
0.36658,16.204,-72.671,-29.935
0.24678,12.716,-72.629,-30.104
0.34598,19.83,-72.678,-33.042
0.29617,16.354,-72.632,-33.192
0.20664,12.89,-72.587,-33.393
0.36644,19.953,-72.648,-36.257
0.23184,16.513,-72.598,-36.437
0.16693,13.08,-72.549,-36.666
0.025064,23.284,-64.389,-29.649
0.061255,23.354,-64.353,-32.837
0.049847,26.917,-64.342,-35.96
0.11308,23.445,-64.319,-36.017
0.039165,23.266,-68.573,-29.703
0.033699,26.811,-68.571,-32.853
0.090043,23.335,-68.539,-32.896
0.02643,30.368,-68.57,-36.045
0.075181,26.886,-68.542,-36.021
0.1528,23.424,-68.509,-36.08
0.021672,26.826,-72.795,-29.722
0.067675,23.254,-72.755,-29.747
0.058882,26.812,-72.768,-32.9
0.14055,23.32,-72.724,-32.944
0.047982,30.426,-72.789,-36.097
0.11193,26.885,-72.744,-36.071
0.23754,23.407,-72.697,-36.131
0.083694,85.994,-64.85,-189.31
0.077445,86.257,-64.923,-185.1
0.061757,86.949,-65.016,-180.41
0.14683,81.885,-64.874,-189.29
0.12112,82.017,-64.95,-185.22
0.10188,82.066,-65.038,-181.22
0.047308,77.837,-64.881,-189.24
0.10716,77.83,-64.953,-185.25
0.15226,77.714,-65.034,-181.34
0.089428,85.958,-69.068,-189.35
0.082512,86.217,-69.159,-185.14
0.06391,86.892,-69.278,-180.44
0.14176,81.841,-69.093,-189.34
0.14688,81.969,-69.185,-185.27
0.12555,82.012,-69.294,-181.27
0.05149,77.774,-69.184,-185.31
0.10751,77.654,-69.281,-181.41
0.11248,85.909,-73.292,-189.39
0.090591,86.167,-73.404,-185.18
0.068677,86.854,-73.552,-180.48
0.10248,81.778,-73.317,-189.4
0.14392,81.902,-73.426,-185.33
0.15217,81.945,-73.559,-181.34
0.047405,77.574,-73.537,-181.49
0.12829,85.869,-64.704,-201.1
0.10563,85.775,-64.74,-197.32
0.087181,85.827,-64.789,-193.38
0.041755,81.851,-64.705,-201.3
0.083067,81.57,-64.749,-197.46
0.13162,81.668,-64.807,-193.4
0.13239,85.848,-68.893,-201.13
0.12965,85.748,-68.936,-197.36
0.10871,85.796,-68.994,-193.41
0.037751,81.539,-68.945,-197.5
0.094094,81.63,-69.013,-193.45
0.095872,85.809,-73.086,-201.17
0.12739,85.707,-73.135,-197.4
0.13352,85.751,-73.203,-193.46
0.040937,81.574,-73.223,-193.5
0.19614,-1.4441,-64.36,-20.751
0.11449,-4.8054,-64.336,-20.86
0.037329,-8.194,-64.309,-20.975
0.13675,-1.3411,-64.298,-24.194
0.061306,-4.7458,-64.271,-24.38
0.086938,-1.2087,-64.238,-27.643
0.027299,-4.6342,-64.208,-27.893
0.17262,-1.4618,-68.518,-20.782
0.090193,-4.8244,-68.495,-20.891
0.023915,-8.2142,-68.469,-21.006
0.11069,-1.363,-68.455,-24.233
0.042031,-4.7689,-68.429,-24.418
0.062642,-1.2341,-68.394,-27.69
0.14548,-1.4787,-72.673,-20.806
0.066513,-4.8419,-72.65,-20.915
0.083544,-1.384,-72.607,-24.264
0.025463,-4.7905,-72.582,-24.449
0.04074,-1.2589,-72.544,-27.727
0.25818,8.6575,-64.424,-20.157
0.33608,5.2709,-64.403,-20.369
0.27869,1.9111,-64.382,-20.587
0.35218,8.9044,-64.374,-23.544
0.28163,5.4753,-64.35,-23.757
0.20971,2.064,-64.325,-23.985
0.29952,9.1066,-64.326,-26.896
0.22867,5.6579,-64.297,-27.129
0.15819,2.2213,-64.268,-27.386
0.29511,8.6437,-68.585,-20.192
0.31419,5.2556,-68.562,-20.402
0.25055,1.8946,-68.54,-20.619
0.31569,8.8871,-68.534,-23.586
0.25173,5.4562,-68.507,-23.798
0.18509,2.0434,-68.481,-24.025
0.2628,9.0862,-68.484,-26.945
0.20025,5.6356,-68.453,-27.178
0.13302,2.1973,-68.423,-27.434
0.30772,8.6292,-72.743,-20.22
0.2852,5.2401,-72.718,-20.429
0.22468,1.8783,-72.695,-20.644
0.27837,8.8687,-72.69,-23.62
0.22207,5.4367,-72.66,-23.831
0.15892,2.023,-72.633,-24.056
0.23064,9.0642,-72.638,-26.984
0.17305,5.6123,-72.604,-27.217
0.10418,2.1731,-72.573,-27.471
0.060862,12.113,-64.444,-20.031
0.035478,15.892,-64.422,-23.297
0.2031,12.372,-64.399,-23.387
0.030417,19.619,-64.405,-26.494
0.1051,16.081,-64.38,-26.575
0.35653,12.578,-64.353,-26.708
0.020841,15.649,-68.633,-20.037
0.11727,12.1,-68.608,-20.067
0.065884,15.878,-68.59,-23.34
0.29545,12.356,-68.562,-23.43
0.044056,19.605,-68.579,-26.543
0.20992,16.064,-68.548,-26.624
0.3624,12.559,-68.516,-26.757
0.03852,15.637,-72.801,-20.067
0.19865,12.087,-72.77,-20.096
0.026357,19.44,-72.792,-23.339
0.15091,15.864,-72.756,-23.375
0.33411,12.339,-72.722,-23.464
0.089293,19.59,-72.751,-26.583
0.3224,16.046,-72.712,-26.664
0.30445,12.539,-72.674,-26.797
0.024199,23.168,-72.79,-26.55
0.031586,93.806,-64.649,-201.76
0.031425,93.893,-64.67,-197.74
0.030476,93.96,-64.698,-193.75
0.062257,89.767,-64.683,-201.5
0.063639,89.843,-64.713,-197.52
0.059577,89.913,-64.753,-193.53
0.024067,97.924,-68.778,-201.94
0.029886,93.795,-68.829,-201.78
0.031522,93.881,-68.854,-197.76
0.030514,93.945,-68.889,-193.76
0.062673,89.75,-68.869,-201.52
0.063945,89.823,-68.905,-197.54
0.061835,89.89,-68.954,-193.56
0.028679,97.918,-72.95,-201.94
0.027198,93.778,-73.011,-201.79
0.031126,93.862,-73.041,-197.77
0.030828,93.925,-73.085,-193.78
0.077572,89.722,-73.058,-201.55
0.065471,89.793,-73.1,-197.57
0.064198,89.857,-73.159,-193.58
0.029101,97.833,-64.591,-213.97
0.03244,97.832,-64.595,-209.96
0.027899,97.873,-64.6,-205.95
0.020283,93.469,-64.616,-209.91
0.027764,93.617,-64.632,-205.83
0.072143,88.965,-64.604,-214.07
0.093152,89.007,-64.629,-209.91
0.074468,89.343,-64.657,-205.63
0.024851,97.832,-68.76,-213.97
0.032052,97.83,-68.765,-209.97
0.031302,97.87,-68.77,-205.95
0.021752,93.465,-68.777,-213.95
0.021137,93.464,-68.791,-209.92
0.024218,93.609,-68.808,-205.84
0.048493,88.996,-68.787,-214.05
0.083157,89.008,-68.811,-209.92
0.081816,89.332,-68.839,-205.65
0.028241,97.824,-72.935,-209.97
0.032471,97.865,-72.941,-205.96
0.021929,93.443,-72.954,-213.97
0.02591,93.446,-72.969,-209.94
0.023703,93.593,-72.987,-205.86
0.023681,88.933,-72.974,-214.12
0.058069,88.97,-72.996,-209.96
0.085406,89.303,-73.025,-205.68
0.020468,97.877,-64.587,-217.94
0.041507,89.234,-64.586,-218.01
0.021917,89.287,-68.771,-217.98
0.29646,-10.27,-64.5,-9.6813
0.064398,-11.254,-64.421,-13.724
0.2799,-10.277,-68.666,-9.6904
0.049964,-11.267,-68.585,-13.742
0.26459,-10.283,-72.831,-9.6971
0.037676,-11.278,-72.747,-13.755
0.21432,-1.3088,-64.552,-10.563
0.40436,-3.9022,-64.547,-10.076
0.34618,-4.5414,-64.474,-13.734
0.216,-7.7016,-64.452,-13.528
0.28664,-1.5005,-64.424,-17.32
0.19579,-4.7689,-64.403,-17.319
0.092975,-8.0955,-64.378,-17.321
0.23247,-1.3114,-68.718,-10.567
0.41131,-3.9051,-68.712,-10.08
0.41517,-1.4844,-68.651,-13.922
0.32783,-4.5502,-68.637,-13.748
0.19246,-7.7119,-68.616,-13.543
0.26535,-1.5136,-68.584,-17.342
0.17086,-4.7831,-68.564,-17.342
0.071673,-8.1111,-68.54,-17.344
0.25167,-1.3139,-72.883,-10.571
0.39817,-1.4919,-72.813,-13.932
0.30524,-4.5581,-72.798,-13.758
0.16777,-7.721,-72.777,-13.555
0.24248,-1.5259,-72.742,-17.359
0.14354,-4.796,-72.722,-17.359
0.051955,-8.1251,-72.699,-17.362
0.06325,1.3267,-64.556,-10.538
0.025044,7.7223,-64.518,-13.127
0.087729,4.6175,-64.509,-13.508
0.25901,1.5738,-64.5,-13.836
0.087599,8.3091,-64.472,-16.708
0.26229,5.0098,-64.457,-16.958
0.36388,1.754,-64.441,-17.201
0.080702,1.3243,-68.722,-10.543
0.030018,7.7163,-68.683,-13.145
0.11768,4.6109,-68.673,-13.524
0.28488,1.5664,-68.663,-13.85
0.13217,8.299,-68.635,-16.735
0.29233,4.9986,-68.618,-16.983
0.34131,1.7419,-68.601,-17.224
0.026967,3.9039,-72.89,-10.007
0.10012,1.3219,-72.887,-10.547
0.043721,7.7102,-72.847,-13.16
0.15015,4.6042,-72.835,-13.537
0.30628,1.5593,-72.824,-13.861
0.17798,8.2886,-72.796,-16.756
0.31234,4.9874,-72.777,-17.003
0.31443,1.73,-72.76,-17.242
0.020654,11.175,-64.528,-13.111
0.029439,11.749,-64.488,-16.621
0.020307,11.169,-68.696,-13.132
0.036406,11.74,-68.654,-16.65
0.021328,11.163,-72.862,-13.149
0.05805,11.731,-72.818,-16.673
0.027024,10.785,-64.585,-1.2781
0.025296,10.421,-64.587,-3.8005
0.022091,9.6179,-64.584,-6.15
0.062044,36.516,-52.227,-102.12
0.11693,36.227,-52.149,-97.82
0.20209,36.107,-52.069,-93.295
0.027429,31.795,-52.046,-98.211
0.045327,31.479,-51.981,-94.336
0.042165,36.477,-56.476,-102.31
0.072849,36.166,-56.395,-98.017
0.14399,36.003,-56.302,-93.511
0.029515,31.46,-56.217,-94.52
0.026542,36.503,-60.733,-102.42
0.049157,36.226,-60.651,-98.14
0.093843,36.116,-60.546,-93.625
0.029563,36.057,-52.266,-106.44
0.029304,23.915,-51.799,-82.476
0.067872,20.491,-51.425,-70.176
0.038611,20.306,-51.52,-74.106
0.23826,26.291,-51.473,-69.797
0.12948,25.302,-51.616,-74.154
0.065742,24.859,-51.732,-78.319
0.049859,20.488,-55.661,-70.355
0.024402,20.303,-55.751,-74.289
0.19254,26.23,-55.717,-69.977
0.089008,25.265,-55.852,-74.347
0.045562,24.839,-55.96,-78.516
0.03262,20.506,-59.898,-70.503
0.15695,26.323,-59.964,-70.111
0.063497,25.332,-60.092,-74.479
0.029796,24.885,-60.191,-78.649
0.29337,21.736,-51.389,-58.658
0.13295,18.535,-51.368,-59.191
0.082486,15.19,-51.341,-59.438
0.26589,22.867,-51.349,-62.209
0.10856,19.189,-51.337,-62.795
0.05805,15.386,-51.311,-62.972
0.26807,25.285,-51.356,-65.803
0.090537,20.047,-51.351,-66.43
0.034435,15.574,-51.317,-66.532
0.2142,21.738,-55.624,-58.82
0.10923,18.534,-55.596,-59.358
0.063543,15.183,-55.562,-59.608
0.19209,22.865,-55.595,-62.373
0.08744,19.19,-55.573,-62.965
0.039868,15.381,-55.54,-63.145
0.22384,25.245,-55.608,-65.962
0.071011,20.047,-55.59,-66.603
0.020395,15.571,-55.55,-66.709
0.15379,21.749,-59.86,-58.957
0.086251,18.536,-59.824,-59.498
0.043825,15.177,-59.783,-59.75
0.13863,22.888,-59.841,-62.512
0.066479,19.197,-59.81,-63.108
0.023626,15.379,-59.768,-63.291
0.18405,25.316,-59.86,-66.108
