step_ld_2,U_ld_2,RF_ld_2,step_ld_4,U_ld_4,RF_ld_4
6.994431204235392,3.892634890164941,0.5075256940476628,7.084431204235392,2.8073174450824694,1.8258692000718248
7.0,3.906,0.49958852366020184,7.093924950074973,2.8187099400899664,1.8016630440731145
,,,7.103924950074973,2.830709940089966,1.7764884565526464
,,,7.113924950074972,2.8427099400899665,1.7516426602962196
,,,7.123924950074972,2.8547099400899665,1.7271218819745364
,,,7.133924950074972,2.8667099400899665,1.7029224694755667
,,,7.143924950074973,2.878709940089967,1.679040997253621
,,,7.153924950074972,2.8907099400899665,1.6554742208902384
,,,7.163924950074972,2.9027099400899665,1.6322190242373853
,,,7.173924950074972,2.9147099400899665,1.6092723792688832
,,,7.183924950074973,2.926709940089966,1.5866313175554239
,,,7.1939249500749725,2.9387099400899666,1.5642929099572167
,,,7.203924950074972,2.9507099400899666,1.5422542520090836
,,,7.213924950074973,2.9627099400899666,1.5205124527901115
,,,7.223924950074973,2.974709940089967,1.499064626044317
,,,7.2339249500749725,2.9867099400899666,1.4779078833506305
,,,7.243924950074973,2.9987099400899666,1.4570405041820407
,,,7.253924950074973,3.0107099400899666,1.4364610639963244
,,,7.263924950074973,3.022709940089966,1.4161666913943338
,,,7.2739249500749725,3.034709940089966,1.396154143130442
,,,7.283924950074973,3.046709940089966,1.3764222275599487
,,,7.293924950074973,3.058709940089966,1.3569684791513235
,,,7.303924950074973,3.070709940089967,1.337789489302441
,,,7.313924950074973,3.0827099400899662,1.3188817667041903
,,,7.323924950074973,3.0947099400899662,1.3002417406042028
,,,7.333924950074973,3.1067099400899667,1.2818658050902465
,,,7.343924950074973,3.1187099400899663,1.263750338822266
,,,7.353924950074973,3.1307099400899667,1.2458917199315975
,,,7.363924950074972,3.1427099400899667,1.2282863376406656
,,,7.373924950074973,3.1547099400899667,1.2109306013327008
,,,7.383924950074973,3.166709940089967,1.1938209476377715
,,,7.393924950074973,3.1787099400899668,1.1769538459316076
,,,7.403924950074972,3.190709940089967,1.1603258026641228
,,,7.413924950074973,3.202709940089967,1.1439334084949466
,,,7.423924950074973,3.2147099400899664,1.1277731656109116
,,,7.433924950074973,3.226709940089967,1.1118417516344299
,,,7.4439249500749725,3.238709940089967,1.0961358026247223
,,,7.453924950074973,3.250709940089967,1.0806521327269552
,,,7.463924950074975,3.2627099400899673,1.0653874718663003
,,,7.473924950074973,3.274709940089967,1.0503386410314557
,,,7.4839249500749725,3.286709940089967,1.0355025085312457
,,,7.493924950074973,3.298709940089967,1.0208759898107491
,,,7.503924950074975,3.3107099400899664,1.0064560471473911
,,,7.513924950074973,3.322709940089967,0.9922396892442736
,,,7.5239249500749725,3.334709940089967,0.9782239707246845
,,,7.533924950074973,3.346709940089967,0.9644059915917748
,,,7.543924950074975,3.358709940089968,0.9507828966107232
,,,7.553924950074973,3.370709940089967,0.9373518746687117
,,,7.563924950074973,3.382709940089967,0.9241101581066574
,,,7.573924950074973,3.394709940089967,0.9110550220335927
,,,7.583924950074973,3.4067099400899665,0.8981837836304573
,,,7.593924950074973,3.418709940089967,0.8854938014486174
,,,7.603924950074973,3.430709940089967,0.8729824747075696
,,,7.613924950074972,3.442709940089967,0.8606472425828146
,,,7.623924950074973,3.4547099400899675,0.8484855835057741
,,,7.633924950074973,3.466709940089967,0.8364950144928197
,,,7.643924950074973,3.478709940089967,0.8246730904674614
,,,7.653924950074972,3.490709940089967,0.8130174035926935
,,,7.663924950074973,3.5027099400899666,0.8015255826142436
,,,7.673924950074973,3.514709940089967,0.7901952922156825
,,,7.683924950074973,3.526709940089967,0.7790242324121026
,,,7.6939249500749725,3.538709940089967,0.768010138215038
,,,7.703924950074973,3.5507099400899675,0.7571507787723312
,,,7.713924950074975,3.562709940089967,0.7464439566896188
,,,7.723924950074973,3.574709940089967,0.7358875074512266
,,,7.7339249500749725,3.586709940089967,0.7254792988511415
,,,7.743924950074973,3.5987099400899663,0.7152172304364163
,,,7.753924950074975,3.610709940089967,0.705099232962662
,,,7.763924950074973,3.622709940089967,0.6951232678615538
,,,7.7739249500749725,3.634709940089967,0.6852873267199336
,,,7.783924950074973,3.646709940089968,0.6755894307704795
,,,7.793924950074975,3.658709940089967,0.6660276303935694
,,,7.803924950074973,3.670709940089967,0.6566000046302134
,,,7.813924950074973,3.682709940089967,0.6473046607057635
,,,7.823924950074973,3.6947099400899672,0.6381397335643941
,,,7.833924950074973,3.7067099400899672,0.6291043745066399
,,,7.843924950074973,3.7187099400899672,0.6201972758795571
,,,7.853924950074973,3.7307099400899673,0.6114171254029374
,,,7.863924950074972,3.742709940089968,0.6027592011147577
,,,7.873924950074973,3.7547099400899673,0.5942217654461472
,,,7.883924950074973,3.7667099400899673,0.5858032015982748
,,,7.893924950074973,3.7787099400899673,0.57750191939924
,,,7.903924950074972,3.7907099400899673,0.5693161812114936
,,,7.913924950074973,3.8027099400899673,0.5612444661857353
,,,7.923924950074973,3.8147099400899673,0.553285309282672
,,,7.933924950074973,3.8267099400899673,0.5454372018906324
,,,7.9439249500749725,3.838709940089968,0.5376986547270097
,,,7.953924950074973,3.8507099400899674,0.5300681997868714
,,,7.963924950074975,3.8627099400899674,0.5225443889822665
,,,7.973924950074973,3.8747099400899674,0.5151257920590688
,,,7.9839249500749725,3.8867099400899674,0.5078109945954146
,,,7.993924950074973,3.898709940089968,0.5005985965334848
,,,8.0,3.906,0.4962666643929724
